I,P,Tgran,Theta,a_c,label,mu,mu_g,n_contacts,n_samples,seed,tau
0.0003348099866666667,8.921563014035089,0.008,0.0008250237757894737,0.058223354475068156,mu1.5_T0.008_s3,0.31530575999999993,1.5,7695.277777777777,57,3,-2.815603375438597
0.00033473768385964913,8.925287087719298,0.02,0.001465246250877193,0.053189775530785535,mu1.5_T0.02_s1,0.31975959754385963,1.5,8227.833333333334,57,1,-2.855271221052631
0.00033370576017543855,8.981011107017544,0.02,0.0015125280701754386,0.04695837962412322,mu1.5_T0.02_s2,0.2966459866666667,1.5,8196.277777777777,57,2,-2.6661195385964906
0.0003324873364912281,9.04628921754386,0.02,0.001481168307017544,0.051151381507237983,mu1.5_T0.02_s3,0.3028364798245614,1.5,8235.777777777777,57,3,-2.74018130877193
0.0003329243963157895,9.022394707017543,0.0005,0.0001223549794736842,0.05888439239368059,mu2.0_T0.0005_s1,0.33222498859649113,2.0,7464.944444444444,57,1,-2.998920780701754
0.00033235073859649123,9.054623766666667,0.0005,0.00012690820571929827,0.06049686652520359,mu2.0_T0.0005_s2,0.3587181843859649,2.0,7436.555555555556,57,2,-3.249412970175439
0.0003326843603508772,9.035883250877193,0.0005,0.0001358989353859649,0.05633409198183479,mu2.0_T0.0005_s3,0.32563060263157895,2.0,7368.944444444444,57,3,-2.942352657894737
0.0003343533180701754,8.94554139122807,0.001,0.00019335547947368423,0.05684245932719877,mu2.0_T0.001_s1,0.3188515931578948,2.0,7477.444444444444,57,1,-2.852646585964912
0.0003367030521052632,8.82140727368421,0.001,0.00020223699491228071,0.05974037660260686,mu2.0_T0.001_s2,0.34290767140350875,2.0,7381.444444444444,57,2,-3.027071194736842
0.00033632785701754393,8.840799729824562,0.001,0.0002003189377192982,0.058421255994427206,mu2.0_T0.001_s3,0.32003788228070174,2.0,7366.944444444444,57,3,-2.830377740350878
0.00033565632473684217,8.87628595614035,0.003,0.0004207542305263158,0.06289492595127201,mu2.0_T0.003_s1,0.336756918245614,2.0,7464.333333333333,57,1,-2.9887323473684213
0.0003348181319298245,8.921549024561404,0.003,0.00042042045017543866,0.06094922953668378,mu2.0_T0.003_s2,0.3232149059649123,2.0,7455.666666666667,57,2,-2.8860286719298247
0.00033281436368421053,9.029594601754384,0.003,0.00040985211210526316,0.058234579758043706,mu2.0_T0.003_s3,0.33085704052631576,2.0,7456.833333333333,57,3,-2.9914430701754386
0.0003379128012280702,8.75848766491228,0.008,0.0008580077796491229,0.05461737577026725,mu2.0_T0.008_s1,0.291958629122807,2.0,7574.666666666667,57,1,-2.558550787719298
0.00033318083912280697,9.009369385964911,0.008,0.0008589984410526316,0.055210378558293936,mu2.0_T0.008_s2,0.3224142617543859,2.0,7598.0,57,2,-2.906939340350877
0.00033712071000000003,8.799343645614035,0.008,0.0008524871936842105,0.05812426320964476,mu2.0_T0.008_s3,0.31218947508771927,2.0,7605.611111111111,57,3,-2.747553389473685
0.0003378139950877193,8.76380425614035,0.02,0.0015209983666666668,0.054910270697051455,mu2.0_T0.02_s1,0.2981417621052631,2.0,8055.777777777777,57,1,-2.6144749894736843
0.0003353077250877194,8.89486637368421,0.02,0.0016018526614035085,0.052131314399153625,mu2.0_T0.02_s2,0.29907392666666666,2.0,7945.555555555556,57,2,-2.6613401842105264
0.00033572889315789474,8.872746521052633,0.02,0.0015609726631578948,0.05553768831667344,mu2.0_T0.02_s3,0.3241635982456141,2.0,8021.833333333333,57,3,-2.8781430385964915
