Tgran,Theta,Z,Z_c,a_c,a_c_str,a_c_w,a_c_wk,chi,cv_f,dZ_eff,f_mean,label,mu_g,pr_f,seed
0.015,0.0015682850333333335,2.7762962962962963,3.0316698672270013,0.06390378164912272,0.12474477881193319,0.11498128974400762,0.023816835859096,0.031669867227001235,0.7629730724061032,-0.255373570930705,2.564509341733548,mu2.0_T0.015_s2,2.0,0.6320840345158276,2
0.015,0.0015947447333333334,2.7908765432098765,3.0307426213922666,0.05028209716297999,0.10400600397242259,0.10009307152175848,0.020261571196150435,0.030742621392266495,0.7671875201938474,-0.23986607818239003,2.5866098998455653,mu2.0_T0.015_s3,2.0,0.6295181803867882,3
0.0005,0.00013626230999999999,2.6164444444444444,3.002769937728042,0.06820618907015612,0.19105660613228118,0.16778040325674057,0.030478095433848697,0.0027699377280422143,0.7378138418933905,-0.3863254932835978,3.0178936288743596,mu5.0_T0.0005_s1,5.0,0.6475234382293206,1
0.0005,0.00016272120666666667,2.6089135802469134,3.002665295751154,0.062091228850508946,0.133360857986301,0.12466173201677842,0.031859924405028155,0.002665295751154037,0.7544960520413049,-0.3937517155042407,2.912964202653436,mu5.0_T0.0005_s2,5.0,0.6372553841868144,2
0.0005,0.0001261109,2.6520493827160494,3.002961086389625,0.11621534463227867,0.3373763129549064,0.28932756735976295,0.0437560451315153,0.002961086389624757,0.7877588431148976,-0.3509117036735754,3.2136055124020357,mu5.0_T0.0005_s3,5.0,0.6170750193640141,3
0.002,0.00037714237999999996,2.6538024691358024,3.0048007620587702,0.04768740272728397,0.1502918110194257,0.13500233423115612,0.03241563432331954,0.004800762058770367,0.7453445887266326,-0.3509982929229678,2.8640080444258835,mu5.0_T0.002_s1,5.0,0.6428850761874277,1
0.002,0.0003465060766666667,2.6518888888888887,3.0050267725467488,0.07254268677325831,0.17681387736111562,0.15971645905902065,0.01773741329132341,0.005026772546748553,0.7607210435693631,-0.35313788365786003,2.772732327435172,mu5.0_T0.002_s2,5.0,0.6334515556644033,2
0.002,0.0003840157566666667,2.6079876543209877,3.004715096824861,0.06504730581345858,0.17157031141484694,0.1485765168896934,0.01954025626808044,0.00471509682486109,0.7262545145172279,-0.3967274425038734,2.8707542238974706,mu5.0_T0.002_s3,5.0,0.654703416174585,3
0.006,0.0007701676433333333,2.751555555555555,3.0085306568541466,0.037736915975015974,0.10740472773887867,0.09814985544756086,0.020342254644159993,0.008530656854146714,0.7790276997371478,-0.25697510129859147,2.6840201441832305,mu5.0_T0.006_s1,5.0,0.6223479825298549,1
0.006,0.0008819388733333334,2.6951851851851854,3.008529692492749,0.052046264890204925,0.12800642009185664,0.11590056055459111,0.01662103869116472,0.008529692492749175,0.7562643617899931,-0.3133445073075638,2.638150343219622,mu5.0_T0.006_s2,5.0,0.6361788278728389,2
0.006,0.00079694265,2.7704074074074074,3.0086613293681252,0.06386957906189288,0.1461464441281856,0.13413441846379004,0.014817774726038367,0.008661329368125397,0.7541828126778267,-0.23825392196071782,2.630699065631454,mu5.0_T0.006_s3,5.0,0.637473596496112,3
0.015,0.0016702100333333334,2.7147283950617282,3.0133054218123063,0.043895306561503485,0.08964570437447442,0.08244196922038204,0.018810874219873923,0.013305421812306189,0.7479804089347011,-0.29857702675057807,2.749947667211579,mu5.0_T0.015_s1,5.0,0.6412718813413403,1
0.015,0.0017060680333333333,2.7011111111111115,3.013999267991074,0.05556344464416805,0.09096694256142664,0.08778632393203428,0.03198216165590823,0.01399926799107409,0.7591015509232162,-0.3128881568799624,2.692597548484432,mu5.0_T0.015_s2,5.0,0.6344470900853897,2
0.015,0.0017309811333333334,2.689851851851852,3.013796644718296,0.07347031957092325,0.13808280759495487,0.1319142518204148,0.03140212471246687,0.013796644718295809,0.7658227925107226,-0.3239447928664436,2.704397237990118,mu5.0_T0.015_s3,5.0,0.6303588948683885,3
